,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
5711,-1.18127,2.32930,-1.20289,1.18042,True,A,-2.94608,0.07098,-0.38169,-1.65338
5712,-1.60967,0.27181,0.23947,-0.03244,True,Fx,0.55730,2.61790,-2.14536,1.83674
5713,-1.87072,1.52437,-0.84506,0.80796,True,A,-0.94859,-0.22204,-3.44225,1.68983
5714,0.48647,0.23914,-0.30376,0.42921,False,F,-1.18240,0.30191,-2.15721,1.98760
5715,0.51303,-1.78987,-0.95305,0.96322,False,F,2.64239,2.64969,-1.66502,0.74725
5716,2.13637,0.19058,-0.70348,0.71502,False,F,-2.60968,-0.95383,-1.85840,2.16982
5717,1.19649,-0.79844,-0.71022,0.64241,False,F,-1.37672,-0.91501,-0.94018,3.56443
5718,-0.57776,-1.34186,0.00875,0.04728,False,F,-1.35522,-1.31163,-0.88444,-0.35942
5719,0.85529,-0.39624,0.02489,0.13854,False,F,-0.94046,-0.74408,-2.44995,0.74131
5720,1.26657,-0.71996,-0.49260,0.54216,False,F,-1.52267,-2.01693,-0.10156,0.52514
5721,0.74608,-3.11414,-0.69725,0.66029,False,F,-2.49698,-1.27392,-5.78066,-0.24929
5722,0.02383,-1.44324,-1.36645,1.31082,False,F,2.01151,2.30352,-4.16193,2.78444
5723,0.34336,-1.70639,-0.07221,0.24455,False,F,-0.95721,-1.15455,1.29424,-0.73018
5724,1.53918,-1.73605,0.10753,-0.00589,False,F,3.13466,0.42511,0.43440,0.51582
5725,-1.83239,-0.14831,-1.23956,1.20975,False,F,0.58842,-0.61162,-1.51090,-0.05883
5726,-1.39884,1.84597,-0.07631,0.26303,True,A,0.68238,1.02227,-2.25259,1.97454
5727,2.72034,-0.93858,-0.95978,1.16283,False,F,0.50727,-0.89443,-1.38109,0.18578
5728,-0.90515,0.05993,-0.77113,0.73805,False,F,1.76037,-0.90647,-2.22977,-0.49741
5729,0.26461,1.42127,-0.22745,0.35748,True,A,1.51038,1.60746,-1.04570,1.85140
5730,1.31257,-1.05899,-0.51365,0.56326,False,F,-0.76577,-0.65498,0.25728,0.42619
5731,0.94367,-0.12691,-0.34923,0.47409,False,F,-0.33660,-0.82736,-0.99300,2.39495
5732,-3.12724,2.13592,0.26851,-0.03377,True,A,-1.42199,-0.53346,-3.04062,0.37569
5733,-0.13115,-0.24330,-0.87564,1.04343,False,F,0.20178,0.34843,-2.21440,1.67639
5734,2.30779,-1.84733,-0.67923,0.74712,False,F,0.97848,1.87023,-0.63751,-3.17813
5735,0.19164,1.15122,-1.04088,1.01654,True,A,-1.52651,-1.44688,-2.83861,2.02827
5736,1.09893,-1.94392,-0.97684,1.00114,False,F,0.20650,-1.24787,-0.06989,1.86009
5737,0.48323,-1.04743,-1.01292,0.93033,False,F,1.62529,0.72909,-0.79799,1.43640
5738,-1.19067,0.22748,-0.91966,0.95474,False,F,2.87323,0.46269,4.06715,1.42927
5739,1.54584,-0.30350,0.24461,-0.02960,False,F,1.54827,2.56925,3.35501,1.44422
5740,1.14473,-0.34169,-0.45652,0.52312,False,F,-1.38018,-1.17276,-0.99266,1.03531
5741,-0.09389,0.70938,-0.64384,0.77826,False,B,3.54432,1.28024,-2.33241,0.12149
5742,0.60815,-0.90856,-0.55647,0.77649,False,F,-1.50641,-1.52870,0.13547,1.66880
5743,-0.31500,0.74034,-0.19388,0.34270,True,B,-0.77091,-1.15305,0.08841,1.14875
5744,0.26695,0.20774,-0.73699,0.80427,False,F,-1.45375,-1.46413,-2.73188,0.61783
5745,0.77141,-1.52725,-0.34228,0.41881,False,F,-0.40047,-1.92890,-1.23930,1.53005
5746,-1.03004,0.30339,-0.36119,0.60944,False,E,0.82887,-0.43532,-0.93221,2.77917
5747,0.35111,0.11347,-0.69102,0.78625,False,F,1.15115,-0.61940,-2.41689,0.58586
5748,-1.25544,-0.47163,-0.71867,0.66265,False,F,0.30257,-1.27314,-1.99882,0.15556
5749,1.21705,0.11652,-1.10930,1.17730,False,F,1.60731,0.52624,1.95960,-0.18020
5750,-1.87660,1.28863,0.03424,0.21176,True,A,-1.22009,-1.90429,-1.81943,1.56210
5751,1.11711,-0.12594,0.17884,0.13942,False,F,-1.54055,-0.55136,-2.85456,-0.00525
5752,-0.95811,0.61132,0.12782,0.08453,True,B,-1.18582,-1.08933,-3.64033,2.00292
5753,-0.56533,0.22334,-0.18326,0.38247,False,Fx,-1.19338,-1.22971,-0.82948,0.54859
5754,2.17700,0.35572,-0.85096,0.85857,False,F,1.25638,-1.65536,-0.87750,0.15609
5755,0.54220,1.01731,-0.16436,0.30970,True,A,0.04815,0.56923,-1.45977,1.86244
5756,0.73495,0.18900,0.13787,0.16603,True,Fx,-0.16582,-1.50227,-1.51715,0.85469
5757,-0.21293,0.86311,-1.09790,1.09856,False,B,-1.00214,0.06093,4.48357,1.22642
5758,-0.38346,0.05918,-0.38965,0.50957,False,F,1.49561,2.61934,-3.11002,0.29794
5759,-0.24232,0.14355,0.31429,-0.00545,True,Fx,-1.03279,-2.12235,-2.95634,-1.07093
5760,0.64801,-0.65796,-0.16479,0.41979,False,F,-0.78338,-1.79623,-3.17657,0.54138
5761,0.63203,1.21574,-1.16449,1.16627,True,A,1.73488,0.09266,1.53339,-0.49754
5762,0.56692,1.09871,-0.53565,0.54820,True,A,-0.45902,-2.03428,-1.80483,1.59756
5763,0.85095,-1.01969,-0.64895,0.78795,False,F,-0.97018,-1.01656,-2.06483,1.79915
5764,-0.13075,-0.17595,-0.82488,1.03301,False,F,0.05990,0.09876,-0.54263,1.02281
5765,-1.16232,-1.27053,-0.84738,0.97238,False,F,0.98928,-1.09462,0.05284,3.45405
5766,1.08316,0.85780,-0.51686,0.58637,True,A,-1.05211,-1.00960,-0.54344,2.16256
5767,2.64465,0.17755,-0.38225,0.42639,False,F,2.25337,0.08315,2.55766,1.47255
5768,-0.32896,0.55906,-0.04874,0.19382,True,C,-0.07042,-0.43017,-1.19114,1.09207
5769,-0.28378,0.61969,-0.05055,0.15586,True,C,1.71490,0.58646,-1.62878,1.12881
5770,-0.27226,-0.48817,-0.68402,0.63484,False,F,-0.59379,-0.42248,-3.13400,-0.18564
5771,1.71322,-0.32207,-0.14472,0.23938,False,F,-0.23658,2.45379,1.76525,0.37446
5772,-1.50368,0.38579,0.24339,0.08170,True,C,-0.20828,-0.35782,-2.36934,1.52367
5773,-0.59022,-0.89671,-0.25074,0.43686,False,F,-1.01507,-0.69534,-3.48164,0.62016
5774,0.69143,0.40210,-0.79796,0.76177,False,F,-0.20129,-1.22699,0.03390,-0.35936
5775,-0.70489,0.60898,-0.21454,0.46747,True,B,-1.48375,-0.59667,-2.44471,2.05432
5776,-0.42853,-1.62566,0.06875,0.14186,False,F,-1.38935,-0.09539,-0.09744,-1.49142
5777,-1.67267,1.00943,-0.54825,0.79201,True,A,-0.78901,-1.78174,-0.07003,1.36293
5778,-2.14322,-1.45393,-0.55391,0.75015,False,F,-1.64974,-0.25964,0.13667,2.07684
5779,-2.30937,0.90192,-0.97212,1.02641,False,A,0.32098,0.77842,-1.62618,-1.28642
5780,0.17682,0.35947,-0.55381,0.58262,False,F,-0.74470,0.36910,-1.74175,2.41087
5781,4.32888,-0.66705,0.07793,0.05158,False,F,-1.98589,-0.77251,-4.08227,3.23332
5782,-1.07828,-0.70789,-1.15787,1.24962,False,F,2.12431,-0.98878,-1.64778,0.00246
5783,1.49243,-0.86258,-0.75807,0.76534,False,F,3.00249,1.08858,-1.12130,2.99540
5784,-1.36401,2.36019,-0.39546,0.39763,True,A,2.34745,-0.43238,-0.47047,4.14057
5785,-0.22281,1.05611,0.15925,-0.01357,True,A,2.66391,2.41875,1.68729,3.37149
5786,0.64756,-1.25654,-0.80923,0.94236,False,F,0.91304,0.45287,0.23619,3.00222
5787,0.55186,0.67321,-0.58697,0.62401,True,C,2.17136,-0.05223,-3.42286,0.23503
5788,0.34917,-1.56086,-1.14569,1.11254,False,F,2.44318,-1.45057,0.69051,1.45899
5789,-1.43729,-0.35049,-0.15123,0.31758,False,F,-0.42694,-1.07972,-1.56793,0.94612
5790,-0.47985,2.61347,0.11507,0.03088,True,A,-0.05701,-0.91968,-3.08263,-0.17367
5791,0.78411,1.00989,0.02704,0.06641,True,A,-1.10286,-0.85235,0.31062,-0.72236
5792,1.48358,-1.13257,0.34936,-0.04887,False,F,-2.07725,-0.99631,-2.35016,0.38081
5793,1.50276,0.11312,-0.83323,0.84162,False,F,0.17814,-1.99434,-2.54283,-0.80121
5794,-1.12903,1.31618,-0.98535,1.19123,True,A,1.29394,1.36192,-1.06380,3.46215
5795,0.24339,1.49184,-0.52840,0.56097,True,A,1.72100,-1.74740,1.66461,-0.72109
5796,0.63353,-0.98951,-1.11888,1.11549,False,F,0.40433,1.84846,-1.80142,0.38902
5797,2.99627,-0.68733,-0.52079,0.57752,False,F,-0.15185,1.95637,-2.80330,0.09818
5798,-0.83690,1.83469,0.10334,0.04915,True,A,0.87867,1.59938,1.83892,0.87839
5799,-1.49890,1.09282,-0.65299,0.75297,True,A,1.57756,-1.04381,-0.51042,-3.25267
5800,0.22171,-0.92890,0.01423,0.16712,False,F,-0.23931,-0.93486,-3.29576,2.24856
5801,1.77094,-0.60065,-0.60498,0.67407,False,F,-0.34368,-0.16929,-1.15357,0.72926
5802,-3.00030,-0.02457,-0.54363,0.70688,False,F,1.08981,0.55068,-0.84347,1.02536
5803,-0.17947,-0.58384,-0.43469,0.48964,False,F,3.42072,1.39756,-1.74498,0.03834
5804,0.16752,-1.09046,-0.00368,0.10632,False,F,-0.74049,-1.75123,-5.16481,0.68327
5805,-2.75577,0.83099,-1.16019,1.22216,False,B,0.54801,0.46774,5.66887,1.59465
5806,0.70082,-1.10180,0.20448,0.01307,False,F,-1.47268,-0.91120,-3.93195,2.09333
5807,0.70367,-1.62876,0.10205,0.03571,False,F,0.65329,0.08282,-3.06893,0.36516
5808,-1.81060,-1.12258,0.14998,0.10676,False,F,-1.22049,-1.22087,-2.02891,0.91410
5809,-1.05921,1.58374,0.04790,0.04856,True,A,-2.02586,-1.05057,-2.16956,3.11953
5810,-1.84620,-0.33808,-0.18861,0.38179,False,F,-1.11859,-0.10185,-0.97078,2.52692
5811,2.77647,-1.21468,0.16849,-0.02963,False,F,-1.02051,-1.79969,-0.79646,1.82451
5812,1.19863,1.02167,0.16531,0.06942,True,A,-1.46445,0.19948,-1.72679,2.72674
5813,0.90199,-0.60212,-0.38888,0.59953,False,F,-0.43979,-1.29140,-3.01563,2.36116
5814,1.62661,-0.20100,-0.57882,0.74730,False,F,-1.00804,-0.73952,-5.77786,1.09266
5815,-0.96935,0.05082,-1.17974,1.10896,False,F,1.89615,0.30547,-0.74092,5.09414
5816,-1.12615,0.88864,-0.00798,0.23205,True,A,-2.01311,-1.05657,-2.45528,0.02947
5817,0.47834,0.05179,-0.22583,0.28689,False,F,0.17539,0.66373,1.33940,2.15622
5818,1.34028,0.03111,-0.46411,0.58991,False,F,-0.60981,2.18959,-0.00357,2.01924
5819,2.16862,-1.08337,-0.66171,0.63412,False,F,-0.41697,0.24445,-4.44144,1.13728
5820,-2.75402,0.80756,-0.23322,0.49500,True,A,-0.30801,-1.77660,-0.25731,3.47019
5821,1.92354,0.56191,-0.06376,0.30718,True,B,1.58971,0.37271,0.99385,2.48445
5822,-0.11253,-1.66224,-0.54498,0.64539,False,F,-0.78106,-1.09022,-1.84046,2.26764
5823,1.80068,0.40444,-0.58900,0.55414,False,F,-1.16302,-1.10818,-1.33018,0.38034
5824,-1.14590,0.19238,-0.74059,0.81372,False,F,-2.09481,0.31947,-2.30909,-0.16270
5825,0.10026,-1.10821,-0.16025,0.21663,False,F,-1.83098,-0.60605,-2.00604,0.30123
5826,-0.23083,1.25632,-0.60393,0.60397,True,A,-0.36503,-1.81523,-1.64085,0.95287
5827,0.75252,0.45754,-0.13610,0.14161,True,Fx,-0.60127,-0.78090,-2.26252,0.35938
5828,-0.30254,-0.54440,-1.47656,1.37871,False,F,2.66406,0.73927,-0.42417,2.43776
5829,0.36863,-0.97730,-0.79812,0.73864,False,F,0.84730,1.13407,1.85258,-0.92981
5830,-1.64760,-0.32575,-0.31346,0.55587,False,F,1.51770,1.24278,-0.02304,3.14653
5831,2.70427,-1.08498,-0.71288,0.79929,False,F,1.50467,-1.39422,1.51993,-0.99377
5832,-0.46089,-0.17203,-0.50552,0.65603,False,F,2.22841,1.70533,1.93196,-0.51782
5833,-1.47956,0.73944,-1.21169,1.27048,False,C,-0.84956,0.35097,0.01875,1.74183
5834,0.55192,0.63073,-1.41430,1.28307,False,Fx,0.18035,1.31580,2.15626,-0.91941
5835,2.64409,0.56204,-0.23169,0.36390,True,D,-1.47046,-0.61476,-0.01985,1.21272
5836,0.13942,0.07194,-0.88761,0.83522,False,F,-1.64036,-0.21470,-1.33294,1.86752
5837,0.29929,0.55619,-0.18280,0.27594,True,D,0.73691,-1.01577,-0.24288,-0.40279
5838,-1.18917,0.34033,0.16645,-0.01696,True,Fx,-1.77327,-0.58648,-2.33236,1.82765
5839,-0.79067,0.02025,-1.32873,1.21041,False,F,1.66957,0.25115,1.47057,-0.03491
5840,-0.32985,1.44346,-0.47921,0.67910,True,A,-0.87578,-1.19521,-2.46302,0.74479
5841,-2.02951,0.00388,-0.78270,0.99735,False,F,0.90179,1.06778,-0.32848,4.27159
5842,0.27322,-0.81695,0.31895,-0.03618,False,F,-1.48526,-0.15756,-1.68095,2.29402
5843,1.43132,-1.07750,-0.55399,0.79586,False,F,-1.41049,-0.88262,-1.63883,1.80553
5844,-0.70152,-1.43582,-0.87499,0.85571,False,F,-0.68756,-1.93666,-3.53080,4.40488
5845,-1.79980,-0.24141,-0.22352,0.42280,False,F,-0.02358,-0.46665,0.08999,0.51318
5846,0.12786,-1.90454,-0.54959,0.75329,False,F,-1.11050,-0.44611,0.87520,-0.42453
5847,0.89662,-0.52448,-1.11959,1.05076,False,F,0.89901,-0.22146,-0.95406,1.43101
5848,0.76831,0.89633,-1.43388,1.39682,False,B,2.32937,0.85818,3.69863,-2.27950
5849,-0.35438,0.71554,-1.16125,1.14975,False,C,0.42742,1.88285,-1.68729,1.46446
5850,0.18123,-0.74886,-0.30931,0.41165,False,F,0.31098,0.41927,-2.11462,1.87951
5851,-1.16164,1.03628,-0.41202,0.46140,True,A,-1.36110,-2.53154,-2.43001,-0.09008
5852,0.97519,0.49828,-0.69422,0.83527,False,D,-2.30542,-0.68362,2.40043,0.21203
5853,-1.13836,-1.79524,-0.09766,0.21157,False,F,-2.97623,-1.79705,-2.02700,0.67262
5854,-0.32175,-0.49789,-0.15354,0.31404,False,F,1.39780,1.31697,-3.79578,1.30712
5855,-2.59661,1.93540,-0.48472,0.72118,True,A,0.13309,-1.15389,-3.15926,0.92563
5856,-0.18666,0.38893,-0.83391,0.81221,False,F,-1.56924,-1.06325,-4.41499,1.17001
5857,1.37895,-1.80232,0.04947,0.18544,False,F,-0.35388,-0.70174,-1.97748,1.00582
5858,0.73709,0.31004,-0.51812,0.58933,False,F,0.09955,0.08093,3.75377,2.92499
5859,-0.18619,-0.35024,-0.24252,0.36662,False,F,2.80203,3.30018,-3.05343,1.39929
5860,0.09391,0.31329,0.15777,0.05151,True,E,2.11417,-1.43067,1.68153,1.80160
5861,3.29975,-1.06028,0.17422,-0.01054,False,F,0.11789,-1.26395,-1.36437,0.97626
5862,1.47146,0.65853,-0.67562,0.64844,True,D,0.40865,-0.82701,-2.13181,2.89666
5863,2.38747,0.93247,-0.06918,0.28149,True,A,0.21485,-1.34017,-1.19649,1.65497
5864,2.29313,-0.24789,-0.48174,0.59950,False,F,-1.07964,-0.87835,0.00587,1.65463
5865,0.95295,-0.46848,-0.79028,0.77181,False,F,-1.21178,-2.37744,-2.16294,3.41913
5866,0.19680,-0.63475,0.06352,0.05213,False,F,0.84280,0.36121,-1.84771,0.74078
5867,0.97408,0.40906,-0.84726,0.81487,False,F,0.27409,-0.53633,-0.01724,3.66276
5868,0.75618,-0.03260,-0.20787,0.44971,False,F,-1.32784,-1.01589,-1.23578,-1.55760
5869,0.32663,-0.24513,-0.26713,0.48597,False,F,-1.42728,-1.14079,2.27056,0.61901
5870,1.03080,0.35083,-1.10874,1.15282,False,F,0.52773,2.25623,2.28955,0.91793
5871,2.70661,-0.36819,-0.75563,0.97131,False,F,0.85093,0.32726,0.99560,1.66947
5872,-0.58330,-0.28812,-0.23778,0.34364,False,F,-0.02188,2.02373,-3.31063,-1.16113
5873,-1.18254,0.83508,-0.59973,0.60621,True,B,0.73383,-1.81225,-2.08229,-2.50803
5874,-0.02511,1.74800,-0.19040,0.26982,True,A,-1.54189,-0.47654,-3.02816,1.70239
5875,3.34104,-0.62951,-0.10384,0.10701,False,F,-0.52506,-1.95473,-2.35953,1.02606
5876,-1.27035,0.63925,-0.76393,0.84901,False,C,1.36880,1.92122,-1.67765,0.00736
5877,1.75770,-1.00808,-0.56901,0.71698,False,F,-0.64486,-1.11214,-3.82575,1.71615
5878,2.29782,-0.22102,-1.14261,1.21889,False,F,0.33285,-0.38902,-1.21885,3.61239
5879,-1.96696,0.45741,-1.19514,1.20912,False,Fx,0.57676,3.24119,-0.50614,-0.05898
5880,-2.29525,-0.80389,-0.47204,0.58668,False,F,0.08404,-0.17354,0.67696,0.71994
5881,-0.20274,0.64561,-1.31580,1.26195,False,E,-1.99184,1.90805,1.46641,2.70847
5882,-0.94635,1.43270,-0.53970,0.53645,True,A,-1.57599,-1.05276,-1.69023,1.99249
5883,-2.70347,0.05253,-0.75654,0.67837,False,F,-1.25210,-1.29172,-0.55678,3.19624
5884,-1.51119,-0.27879,-1.05274,0.94967,False,F,1.57028,-0.44267,0.93657,-0.83710
5885,-1.44261,0.20932,0.14662,0.00726,True,F,2.08914,1.45554,-1.18201,0.19704
5886,-2.35244,2.05694,-0.36986,0.49455,True,A,-1.38907,2.67560,-2.67987,1.14593
5887,0.07888,0.23242,-0.39746,0.55147,False,F,1.29248,3.20031,-1.26007,-0.30507
5888,-1.57462,2.03528,0.27637,-0.04908,True,A,0.67108,1.52122,3.62505,3.35552
5889,-1.23807,-0.47699,-0.32729,0.53509,False,F,-0.90211,-1.44744,-0.85948,-0.92696
5890,-0.00336,-0.41709,-1.29427,1.16697,False,F,0.84430,-0.45064,1.03615,2.35880
5891,0.81632,-0.97328,-0.68382,0.71542,False,F,-0.10834,-0.89305,-2.69134,1.76601
5892,1.13226,1.31262,-0.79058,0.81972,True,A,-1.52137,-1.40983,-3.14025,1.18410
5893,2.30325,1.38573,-0.32817,0.34567,True,A,-1.40529,-0.80821,-0.80900,3.04847
5894,0.82948,0.13457,-0.91192,0.96277,False,F,1.45742,-2.09198,0.99513,-1.91301
5895,-2.01914,0.14476,-0.80770,0.84025,False,F,1.39931,1.25360,-2.39372,1.34933
5896,0.58181,-0.02073,-0.81041,1.03440,False,F,2.31925,0.80055,-0.60514,1.74013
5897,2.43864,-1.88611,-0.69359,0.71984,False,F,1.00590,1.43985,-0.47887,1.11355
5898,0.67680,1.16423,-1.24388,1.24250,False,A,1.39046,0.72010,-1.58609,1.52575
5899,-1.72295,1.68413,-0.79014,0.90180,True,A,2.35706,0.06043,-0.41866,0.83382
5900,1.02798,-0.56645,-0.42512,0.53060,False,F,-1.60987,-1.02619,-2.93738,-0.02860
5901,-1.68732,-0.12970,0.02211,0.04077,False,F,-1.45382,-2.37128,-1.04394,-0.19942
5902,1.63119,-0.33945,-0.91513,0.84176,False,F,-0.09809,-0.57778,-1.08818,2.07293
5903,-0.41869,-0.53223,-0.00421,0.18161,False,F,2.55264,0.54653,-2.05829,2.40404
5904,0.34018,-0.36214,-0.02347,0.18929,False,F,-1.64493,-1.36140,-1.09551,1.22623
5905,-2.33038,-0.76054,-0.28009,0.35877,False,F,-2.04391,-1.52565,-1.27118,3.09944
5906,-0.98165,-0.33951,-0.39831,0.65523,False,F,-1.57471,-0.00990,-0.88609,3.04937
5907,1.81287,-1.04328,-0.91331,1.01631,False,F,1.06171,2.34825,2.01325,-0.26254
5908,-0.94654,0.35446,-0.97696,1.08544,False,Fx,2.27698,-0.69133,-0.73259,3.37342
5909,0.62020,0.29733,-0.42237,0.54546,False,Fx,-0.37416,-1.85389,-4.45544,1.67724
5910,-0.78199,-1.88879,-0.69330,0.76884,False,F,-0.13448,-2.09251,-0.67423,-0.23979
5911,0.55065,0.52178,-0.20888,0.36559,True,D,-1.01042,-0.18241,-1.44995,1.71313
5912,0.22536,0.49197,-0.28711,0.34997,True,E,-1.80204,-0.22980,-1.62027,2.36736
5913,1.87733,0.27146,-0.01954,0.17033,True,Fx,-0.56491,0.92063,1.40112,-0.28619
5914,0.22902,0.02982,-0.48075,0.44636,False,F,-1.05206,0.05127,-3.37141,-1.26381
5915,0.13066,0.67638,-0.98676,1.00011,False,D,1.82439,-1.16267,3.37632,0.34446
5916,-1.49884,0.91957,-1.12321,1.08866,False,B,1.26863,-0.20504,-0.81628,4.11019
5917,2.54231,0.23965,-0.17871,0.30691,False,F,-0.11744,0.06669,-0.05588,1.41043
5918,-0.10114,-0.31178,-0.52517,0.68919,False,F,-0.41592,-0.99963,-2.76574,0.57610
5919,-0.40690,0.45012,0.11674,0.01021,True,E,-1.17254,-0.90008,-2.57037,1.38874
5920,-1.80649,0.35373,-0.01326,0.06889,True,Fx,-0.68670,-0.20532,-2.63676,-0.24915
5921,-0.13127,-0.69314,0.00466,0.02108,False,F,-1.05337,-0.50431,-0.92230,2.07560
5922,-1.10424,-0.38322,-1.18731,1.27574,False,F,-2.18134,-0.48273,-0.12268,2.56109
5923,1.69628,0.44539,-0.78971,0.84290,False,Fx,-1.88484,-0.35846,-2.43300,1.61842
5924,0.32330,-0.55596,-0.54854,0.79053,False,F,-1.04551,-0.26020,-2.41972,1.48865
5925,0.48135,1.03367,-1.50817,1.35443,False,B,0.75824,-0.38836,2.75745,0.36499
5926,0.28950,-0.06443,0.10202,0.20753,False,F,-1.32783,0.09477,-4.53587,2.55298
5927,0.37085,0.62379,-0.64342,0.63605,False,D,-0.21418,0.01755,-2.34865,1.06738
5928,0.06607,0.35840,-1.08393,1.13268,False,Fx,1.50132,3.37317,-1.55736,-0.92509
5929,-0.66906,-0.77052,-0.15835,0.35478,False,F,0.89656,0.32732,-1.27078,3.90069
5930,0.16055,-0.56423,-0.46357,0.44955,False,F,1.88447,-0.03622,-1.66682,2.59105
5931,-2.59475,0.92633,-0.40298,0.58373,True,A,-0.82999,-1.90914,-1.24572,1.98791
5932,0.15005,-0.69782,-0.03667,0.30877,False,F,2.72726,-1.70572,-0.54407,2.86031
5933,-3.05134,1.61432,-0.82984,0.81756,True,A,-1.43276,-0.60133,-1.49777,0.94932
5934,-2.94721,0.10507,-0.48965,0.59609,False,F,2.15479,-0.76592,-1.87223,1.54077
5935,-0.14761,-0.54455,-0.00855,0.17101,False,F,1.24734,-0.05789,-2.22341,2.21914
5936,-2.24482,2.36356,-0.06154,0.35094,True,A,-0.82201,-1.64533,-1.60122,2.41738
5937,-0.95654,1.01069,-0.54307,0.62643,True,A,0.96593,-1.70679,3.78466,-1.33237
5938,-2.10847,0.63047,-0.45794,0.66409,False,B,0.58425,0.14278,2.16456,-2.49002
5939,-0.07208,1.29143,-0.67532,0.78181,True,A,3.00134,1.42286,2.77022,0.77629
5940,0.94810,0.63424,-0.10511,0.32054,True,B,-0.94772,-0.49091,-2.42938,3.10136
5941,-2.45390,1.13931,-0.05270,0.07930,True,A,-1.09620,-1.52944,-2.37624,0.80714
5942,-0.63520,-0.27706,-0.75265,0.78988,False,F,-0.73081,0.45015,1.63840,1.74611
5943,-0.14177,-1.66903,0.02450,0.06164,False,F,2.22742,1.62508,-2.89249,0.70189
5944,-1.45065,0.84256,0.37730,-0.04681,True,A,0.05675,-1.09642,-0.89322,0.63660
5945,3.28932,-0.55419,-0.78130,0.70510,False,F,-0.25543,-0.44102,-4.21246,-0.38972
5946,-0.23979,-0.77620,-1.14139,1.13552,False,F,1.31832,0.15400,0.56712,2.83998
5947,-0.63720,0.97083,-1.07311,1.05281,False,A,0.72338,-0.29008,0.13638,2.83804
5948,-0.22267,0.50383,-0.05314,0.14205,True,E,-0.08628,-1.73061,-3.08194,2.18870
5949,1.34294,-0.44846,-0.52771,0.61442,False,F,0.56894,2.70594,3.43845,2.20329
5950,0.14388,-0.43629,-0.09699,0.26368,False,F,-0.71006,-1.46603,-0.50762,-0.39656
5951,1.91228,-2.03854,-0.35066,0.39324,False,F,-1.17212,-0.98407,-1.63691,-0.16038
5952,1.15565,-0.90523,-1.41590,1.37574,False,F,2.48524,0.12280,0.19796,2.26716
5953,-0.93862,0.52406,-0.08463,0.22678,True,D,-1.14236,-1.45436,-4.01015,-2.07264
5954,-0.79400,-1.28724,-0.63782,0.79079,False,F,-1.00653,-0.60145,-1.89866,-0.41147
5955,3.58901,-1.94888,-0.31103,0.46988,False,F,3.03657,2.43517,-2.28033,1.62509
5956,-0.97610,1.79945,-1.08296,1.13680,True,A,0.70419,-2.46078,-2.16645,3.46974
5957,0.84621,-0.43822,-0.31379,0.40680,False,F,2.77142,2.67870,-1.05771,0.02539
5958,0.38926,-1.28494,-0.06292,0.19162,False,F,1.77028,1.81781,2.08934,0.94010
5959,1.12777,1.90324,0.07999,-0.00693,True,A,-1.21495,-0.41342,-1.34351,0.19249
5960,-2.19112,0.66617,-0.07226,0.35394,True,A,-0.31097,-2.14828,-2.88887,-0.41937
5961,1.64696,0.05181,-0.46621,0.55209,False,F,0.67842,2.06817,0.98747,0.21709
5962,-0.59362,0.64641,-0.21812,0.31448,True,C,-0.09516,-1.10276,-0.35001,0.81770
5963,0.29939,0.03074,0.20854,0.01783,True,F,-0.73351,-0.74149,-1.42810,2.72865
5964,-1.20795,0.16160,-0.69521,0.70734,False,F,2.39474,1.85625,1.64369,0.47594
5965,-0.02576,-1.87436,-0.08829,0.25030,False,F,-1.38119,-1.28076,-2.63871,1.59128
5966,-1.38929,0.40435,-0.88876,1.09790,False,D,1.83416,0.12638,-2.46815,3.30831
5967,-0.71784,-0.15031,-0.35604,0.48756,False,F,2.02996,0.09768,-0.78902,-0.33952
5968,-0.30917,-1.04963,-0.60547,0.69552,False,F,-0.58091,-1.56288,-1.75375,1.80759
5969,0.09413,0.30162,-1.01439,1.09094,False,F,4.22371,2.28498,0.50996,1.30945
5970,-0.39528,0.09548,-1.01773,0.92797,False,F,-0.52464,-0.95673,-0.92577,0.05563
5971,-0.24406,-0.68965,-0.55844,0.59756,False,F,-1.12133,-1.48461,-2.08933,1.97566
5972,1.43940,0.77198,-0.56557,0.54764,True,C,-0.39930,-0.08583,-2.02122,1.47703
5973,-0.32892,-0.60473,0.00590,0.14090,False,F,0.35387,-1.95840,-1.70953,1.50767
5974,-0.19139,-0.18880,0.07415,0.15190,False,F,-0.34567,1.20241,-0.74793,-0.48322
5975,-0.45616,-0.31653,0.20461,0.06623,False,F,0.12498,-1.32344,-2.01737,0.58631
5976,1.68351,1.66601,-0.99859,0.98484,True,A,3.56625,1.15774,-0.89840,-0.60188
5977,-0.05871,0.39899,0.01311,0.00463,True,Fx,-0.80658,-1.59001,-2.83043,1.83799
5978,-1.12535,0.12098,-0.14390,0.33725,False,F,-1.92471,-0.70350,0.54693,-1.05105
5979,-1.45450,-0.17603,-0.49713,0.69208,False,F,-1.44528,-0.15574,-1.06484,-0.66982
5980,1.55366,0.45757,-0.81035,0.88552,False,E,-0.09942,0.33694,-0.30478,3.00693
5981,-0.75847,-0.84656,0.09018,0.09607,False,F,-1.95773,-0.50613,-3.47429,1.12709
5982,-0.96594,0.57961,-0.99481,0.99631,False,E,4.24842,-3.68336,-2.59525,1.77226
5983,-0.66694,-0.38236,-0.52789,0.60469,False,F,0.04603,1.34756,-2.66909,2.84266
